CMDLINE python3 run_pipeline.py -f /mnt/data/ccmetagen/sample_data/16s_rna_fastq_files
MEM 11.292969 1654936047.0933
MEM 11.292969 1654936047.1936
MEM 11.292969 1654936047.2939
MEM 11.292969 1654936047.3942
MEM 11.292969 1654936047.4945
MEM 11.292969 1654936047.5948
MEM 11.292969 1654936047.6950
MEM 11.292969 1654936047.7954
MEM 11.292969 1654936047.8956
MEM 11.292969 1654936047.9959
MEM 11.292969 1654936048.0962
MEM 11.292969 1654936048.1965
MEM 11.292969 1654936048.2967
MEM 11.292969 1654936048.3970
MEM 11.292969 1654936048.4973
MEM 11.292969 1654936048.5975
MEM 11.292969 1654936048.6978
MEM 11.292969 1654936048.7981
MEM 11.292969 1654936048.8983
MEM 11.292969 1654936048.9986
MEM 11.292969 1654936049.0989
MEM 11.292969 1654936049.1992
MEM 11.292969 1654936049.2994
MEM 11.292969 1654936049.3997
MEM 11.292969 1654936049.5000
MEM 11.292969 1654936049.6003
MEM 11.292969 1654936049.7006
MEM 11.292969 1654936049.8008
MEM 11.292969 1654936049.9011
MEM 11.292969 1654936050.0014
MEM 11.292969 1654936050.1017
MEM 11.292969 1654936050.2020
MEM 11.292969 1654936050.3022
MEM 11.292969 1654936050.4025
MEM 11.292969 1654936050.5028
MEM 11.292969 1654936050.6030
MEM 11.292969 1654936050.7033
MEM 11.292969 1654936050.8036
MEM 11.292969 1654936050.9039
MEM 11.292969 1654936051.0041
MEM 11.292969 1654936051.1044
MEM 11.292969 1654936051.2047
MEM 11.292969 1654936051.3050
MEM 11.292969 1654936051.4051
MEM 11.292969 1654936051.5054
MEM 11.292969 1654936051.6057
MEM 11.292969 1654936051.7060
MEM 11.292969 1654936051.8063
MEM 11.292969 1654936051.9065
MEM 11.292969 1654936052.0068
MEM 11.292969 1654936052.1071
MEM 11.292969 1654936052.2074
MEM 11.292969 1654936052.3077
MEM 11.292969 1654936052.4079
MEM 11.292969 1654936052.5082
MEM 11.292969 1654936052.6085
MEM 11.292969 1654936052.7088
MEM 11.292969 1654936052.8091
MEM 11.292969 1654936052.9094
MEM 11.292969 1654936053.0097
MEM 11.292969 1654936053.1100
MEM 11.292969 1654936053.2103
MEM 11.292969 1654936053.3106
MEM 11.292969 1654936053.4109
MEM 11.292969 1654936053.5112
MEM 11.292969 1654936053.6114
MEM 11.292969 1654936053.7117
MEM 11.292969 1654936053.8120
MEM 11.292969 1654936053.9123
MEM 11.292969 1654936054.0126
MEM 11.292969 1654936054.1128
MEM 11.292969 1654936054.2131
MEM 11.292969 1654936054.3133
MEM 11.292969 1654936054.4137
MEM 11.292969 1654936054.5140
MEM 11.292969 1654936054.6143
MEM 11.292969 1654936054.7145
MEM 11.292969 1654936054.8148
MEM 11.292969 1654936054.9152
MEM 11.292969 1654936055.0155
MEM 11.292969 1654936055.1157
MEM 11.292969 1654936055.2160
MEM 11.292969 1654936055.3163
MEM 11.292969 1654936055.4166
MEM 11.292969 1654936055.5169
MEM 11.292969 1654936055.6171
MEM 11.292969 1654936055.7174
MEM 11.292969 1654936055.8177
MEM 11.292969 1654936055.9179
MEM 11.292969 1654936056.0182
MEM 11.292969 1654936056.1185
MEM 11.292969 1654936056.2188
MEM 11.292969 1654936056.3191
MEM 11.292969 1654936056.4193
MEM 11.292969 1654936056.5196
MEM 11.292969 1654936056.6199
MEM 11.292969 1654936056.7202
MEM 11.292969 1654936056.8205
MEM 11.292969 1654936056.9208
MEM 11.292969 1654936057.0210
MEM 11.292969 1654936057.1213
MEM 11.292969 1654936057.2216
MEM 11.292969 1654936057.3218
MEM 11.292969 1654936057.4221
MEM 11.292969 1654936057.5224
MEM 11.292969 1654936057.6227
MEM 11.292969 1654936057.7230
MEM 11.292969 1654936057.8232
MEM 11.292969 1654936057.9235
MEM 11.292969 1654936058.0238
MEM 11.292969 1654936058.1242
MEM 11.292969 1654936058.2245
MEM 11.292969 1654936058.3248
MEM 11.292969 1654936058.4251
MEM 11.292969 1654936058.5254
MEM 11.292969 1654936058.6257
MEM 11.292969 1654936058.7260
MEM 11.292969 1654936058.8262
MEM 11.292969 1654936058.9265
MEM 11.292969 1654936059.0268
MEM 11.292969 1654936059.1271
MEM 11.292969 1654936059.2273
MEM 11.292969 1654936059.3276
MEM 11.292969 1654936059.4279
MEM 11.292969 1654936059.5282
MEM 11.292969 1654936059.6285
MEM 11.292969 1654936059.7288
MEM 11.292969 1654936059.8291
MEM 11.292969 1654936059.9294
MEM 11.292969 1654936060.0297
MEM 11.292969 1654936060.1300
MEM 11.292969 1654936060.2303
MEM 11.292969 1654936060.3305
MEM 11.292969 1654936060.4308
MEM 11.292969 1654936060.5311
MEM 11.292969 1654936060.6314
MEM 11.292969 1654936060.7318
MEM 11.292969 1654936060.8321
MEM 11.292969 1654936060.9324
MEM 11.292969 1654936061.0326
MEM 11.292969 1654936061.1330
MEM 11.292969 1654936061.2332
MEM 11.292969 1654936061.3335
MEM 11.292969 1654936061.4338
MEM 11.292969 1654936061.5340
MEM 11.292969 1654936061.6343
MEM 11.292969 1654936061.7346
MEM 11.292969 1654936061.8349
MEM 11.292969 1654936061.9351
MEM 11.292969 1654936062.0354
MEM 11.292969 1654936062.1357
MEM 11.292969 1654936062.2360
MEM 11.292969 1654936062.3362
MEM 11.292969 1654936062.4365
MEM 11.292969 1654936062.5368
MEM 11.292969 1654936062.6370
MEM 11.292969 1654936062.7373
MEM 11.292969 1654936062.8376
MEM 11.292969 1654936062.9378
MEM 11.292969 1654936063.0381
MEM 11.292969 1654936063.1385
MEM 11.292969 1654936063.2388
MEM 11.292969 1654936063.3390
MEM 11.292969 1654936063.4393
MEM 11.292969 1654936063.5396
MEM 11.292969 1654936063.6398
MEM 11.292969 1654936063.7401
MEM 11.292969 1654936063.8404
MEM 11.292969 1654936063.9407
MEM 11.292969 1654936064.0410
MEM 11.292969 1654936064.1413
MEM 11.292969 1654936064.2415
MEM 11.292969 1654936064.3418
MEM 11.292969 1654936064.4421
MEM 11.292969 1654936064.5424
MEM 11.292969 1654936064.6427
MEM 11.292969 1654936064.7430
MEM 11.292969 1654936064.8432
MEM 11.292969 1654936064.9435
MEM 11.292969 1654936065.0437
MEM 11.292969 1654936065.1440
MEM 11.292969 1654936065.2443
MEM 11.292969 1654936065.3446
MEM 11.292969 1654936065.4448
MEM 11.292969 1654936065.5451
MEM 11.292969 1654936065.6453
MEM 11.292969 1654936065.7456
MEM 11.292969 1654936065.8459
MEM 11.292969 1654936065.9462
MEM 11.292969 1654936066.0464
MEM 11.292969 1654936066.1467
MEM 11.292969 1654936066.2470
MEM 11.292969 1654936066.3473
MEM 11.292969 1654936066.4475
MEM 11.292969 1654936066.5478
MEM 11.292969 1654936066.6481
MEM 11.292969 1654936066.7484
MEM 11.292969 1654936066.8487
MEM 11.292969 1654936066.9489
MEM 11.292969 1654936067.0492
MEM 11.292969 1654936067.1495
MEM 11.292969 1654936067.2498
MEM 11.292969 1654936067.3500
MEM 11.292969 1654936067.4504
MEM 11.292969 1654936067.5507
MEM 11.292969 1654936067.6510
MEM 11.292969 1654936067.7513
MEM 11.292969 1654936067.8516
MEM 11.292969 1654936067.9519
MEM 11.292969 1654936068.0522
MEM 11.292969 1654936068.1525
MEM 11.292969 1654936068.2529
MEM 11.292969 1654936068.3531
MEM 11.292969 1654936068.4534
MEM 11.292969 1654936068.5537
MEM 11.292969 1654936068.6539
MEM 11.292969 1654936068.7543
MEM 11.292969 1654936068.8545
MEM 11.292969 1654936068.9548
MEM 11.292969 1654936069.0551
MEM 11.292969 1654936069.1554
MEM 11.292969 1654936069.2556
MEM 11.292969 1654936069.3559
MEM 11.292969 1654936069.4562
MEM 11.292969 1654936069.5565
MEM 11.292969 1654936069.6567
MEM 11.292969 1654936069.7570
MEM 11.292969 1654936069.8573
MEM 11.292969 1654936069.9575
MEM 11.292969 1654936070.0578
MEM 11.292969 1654936070.1581
MEM 11.292969 1654936070.2584
MEM 11.292969 1654936070.3587
MEM 11.292969 1654936070.4590
MEM 11.292969 1654936070.5593
MEM 11.292969 1654936070.6595
MEM 11.292969 1654936070.7598
MEM 11.292969 1654936070.8601
MEM 11.292969 1654936070.9604
MEM 11.292969 1654936071.0607
MEM 11.292969 1654936071.1609
MEM 11.292969 1654936071.2612
MEM 11.292969 1654936071.3615
MEM 11.292969 1654936071.4617
MEM 11.292969 1654936071.5620
MEM 11.292969 1654936071.6623
MEM 11.292969 1654936071.7626
MEM 11.292969 1654936071.8629
MEM 11.292969 1654936071.9632
MEM 11.292969 1654936072.0634
MEM 11.292969 1654936072.1637
MEM 11.292969 1654936072.2640
MEM 11.292969 1654936072.3643
MEM 11.292969 1654936072.4645
MEM 11.292969 1654936072.5648
MEM 11.292969 1654936072.6651
MEM 11.292969 1654936072.7654
MEM 11.292969 1654936072.8656
MEM 11.292969 1654936072.9658
MEM 11.292969 1654936073.0662
MEM 11.292969 1654936073.1664
MEM 11.292969 1654936073.2668
MEM 11.292969 1654936073.3671
MEM 11.292969 1654936073.4674
MEM 11.292969 1654936073.5677
MEM 11.292969 1654936073.6680
MEM 11.292969 1654936073.7683
MEM 11.292969 1654936073.8685
MEM 11.292969 1654936073.9688
MEM 11.292969 1654936074.0692
MEM 11.292969 1654936074.1695
MEM 11.292969 1654936074.2697
MEM 11.292969 1654936074.3701
MEM 11.292969 1654936074.4703
MEM 11.292969 1654936074.5705
MEM 11.292969 1654936074.6708
MEM 11.292969 1654936074.7711
MEM 11.292969 1654936074.8714
MEM 11.292969 1654936074.9717
MEM 11.292969 1654936075.0720
MEM 11.292969 1654936075.1722
MEM 11.292969 1654936075.2725
MEM 11.292969 1654936075.3727
MEM 11.292969 1654936075.4731
MEM 11.292969 1654936075.5734
MEM 11.292969 1654936075.6737
MEM 11.292969 1654936075.7739
MEM 11.292969 1654936075.8742
MEM 11.292969 1654936075.9744
MEM 11.292969 1654936076.0746
MEM 11.292969 1654936076.1749
MEM 11.292969 1654936076.2752
MEM 11.292969 1654936076.3754
MEM 11.292969 1654936076.4757
MEM 11.292969 1654936076.5760
MEM 11.292969 1654936076.6765
MEM 11.296875 1654936076.7768
MEM 11.296875 1654936076.8772
MEM 11.296875 1654936076.9776
MEM 11.296875 1654936077.0779
MEM 11.296875 1654936077.1781
MEM 11.296875 1654936077.2784
MEM 11.296875 1654936077.3786
MEM 11.296875 1654936077.4789
MEM 11.296875 1654936077.5792
MEM 11.296875 1654936077.6795
MEM 11.296875 1654936077.7797
MEM 11.296875 1654936077.8800
MEM 11.304688 1654936077.9803
MEM 11.304688 1654936078.0806
MEM 11.304688 1654936078.1809
MEM 11.304688 1654936078.2811
MEM 11.304688 1654936078.3814
MEM 11.304688 1654936078.4817
MEM 11.304688 1654936078.5820
MEM 11.304688 1654936078.6822
MEM 11.304688 1654936078.7825
MEM 11.304688 1654936078.8829
MEM 11.304688 1654936078.9832
MEM 11.304688 1654936079.0836
MEM 11.304688 1654936079.1839
MEM 11.304688 1654936079.2842
MEM 11.304688 1654936079.3844
MEM 11.304688 1654936079.4847
MEM 11.304688 1654936079.5850
MEM 11.304688 1654936079.6853
MEM 11.304688 1654936079.7856
MEM 11.304688 1654936079.8858
MEM 11.304688 1654936079.9861
MEM 11.304688 1654936080.0864
MEM 11.304688 1654936080.1867
MEM 11.304688 1654936080.2869
MEM 11.304688 1654936080.3872
MEM 11.304688 1654936080.4875
MEM 11.304688 1654936080.5878
MEM 11.304688 1654936080.6881
MEM 11.304688 1654936080.7883
MEM 11.304688 1654936080.8886
MEM 11.304688 1654936080.9889
MEM 11.304688 1654936081.0891
MEM 11.304688 1654936081.1894
MEM 11.304688 1654936081.2897
MEM 11.304688 1654936081.3900
MEM 11.304688 1654936081.4902
MEM 11.304688 1654936081.5905
MEM 11.304688 1654936081.6908
MEM 11.304688 1654936081.7911
MEM 11.304688 1654936081.8914
MEM 11.304688 1654936081.9917
MEM 11.304688 1654936082.0920
MEM 11.304688 1654936082.1922
MEM 11.304688 1654936082.2925
MEM 11.304688 1654936082.3928
MEM 11.304688 1654936082.4930
MEM 11.304688 1654936082.5933
MEM 11.304688 1654936082.6936
MEM 11.304688 1654936082.7939
MEM 11.304688 1654936082.8941
MEM 11.304688 1654936082.9944
MEM 11.304688 1654936083.0947
MEM 11.304688 1654936083.1950
MEM 11.304688 1654936083.2953
MEM 11.304688 1654936083.3955
MEM 11.304688 1654936083.4958
MEM 11.304688 1654936083.5962
MEM 11.304688 1654936083.6965
MEM 11.304688 1654936083.7968
MEM 11.304688 1654936083.8971
MEM 11.304688 1654936083.9973
MEM 11.304688 1654936084.0976
MEM 11.304688 1654936084.1979
MEM 11.304688 1654936084.2981
MEM 11.304688 1654936084.3983
MEM 11.304688 1654936084.4986
MEM 11.304688 1654936084.5989
MEM 11.304688 1654936084.6992
MEM 11.304688 1654936084.7994
MEM 11.304688 1654936084.8997
MEM 11.304688 1654936085.0000
MEM 11.304688 1654936085.1003
MEM 11.304688 1654936085.2006
MEM 11.304688 1654936085.3009
MEM 11.304688 1654936085.4011
MEM 11.304688 1654936085.5014
MEM 11.304688 1654936085.6017
MEM 11.304688 1654936085.7019
MEM 11.304688 1654936085.8022
MEM 11.304688 1654936085.9025
MEM 11.304688 1654936086.0028
MEM 11.304688 1654936086.1030
MEM 11.304688 1654936086.2033
MEM 11.304688 1654936086.3036
MEM 11.304688 1654936086.4039
MEM 11.304688 1654936086.5042
MEM 11.304688 1654936086.6045
MEM 11.304688 1654936086.7048
MEM 11.304688 1654936086.8050
MEM 11.304688 1654936086.9053
MEM 11.304688 1654936087.0056
MEM 11.304688 1654936087.1058
MEM 11.304688 1654936087.2061
MEM 11.304688 1654936087.3064
MEM 11.304688 1654936087.4067
MEM 11.304688 1654936087.5070
MEM 11.304688 1654936087.6073
MEM 11.304688 1654936087.7076
MEM 11.304688 1654936087.8079
MEM 11.304688 1654936087.9082
MEM 11.304688 1654936088.0084
MEM 11.304688 1654936088.1087
MEM 11.304688 1654936088.2090
MEM 11.304688 1654936088.3092
MEM 11.304688 1654936088.4095
MEM 11.304688 1654936088.5098
MEM 11.304688 1654936088.6101
MEM 11.304688 1654936088.7104
